Country,Province,District,Rural/Urban,Date,Reporting Category,Cases,Disclaimer
Zambia,Southern,Livingstone,Urban,01/09/2016,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/10/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/10/2016,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/11/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/11/2016,Community Health Worker,2,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/12/2016,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/12/2016,Community Health Worker,3,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/01/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/01/2017,Community Health Worker,22,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/02/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/02/2017,Community Health Worker,4,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/03/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/03/2017,Community Health Worker,8,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/04/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/04/2017,Community Health Worker,3,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/05/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/05/2017,Community Health Worker,16,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/06/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/06/2017,Community Health Worker,14,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/07/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/07/2017,Community Health Worker,2,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/08/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/08/2017,Community Health Worker,3,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/09/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/09/2017,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/10/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/10/2017,Community Health Worker,1,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/11/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/11/2017,Community Health Worker,2,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/12/2017,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/12/2017,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/01/2018,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/01/2018,Community Health Worker,2,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/02/2018,Health Facility,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/02/2018,Community Health Worker,1,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/01/2014,Health Facility,123,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/01/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/02/2014,Health Facility,142,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/02/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/03/2014,Health Facility,283,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/03/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/04/2014,Health Facility,299,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/04/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/05/2014,Health Facility,345,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/05/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/06/2014,Health Facility,211,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/06/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/07/2014,Health Facility,49,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/07/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/08/2014,Health Facility,61,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/08/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/09/2014,Health Facility,51,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/09/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/10/2014,Health Facility,38,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/10/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/11/2014,Health Facility,37,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/11/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/12/2014,Health Facility,85,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/12/2014,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/01/2015,Health Facility,105,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/01/2015,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/02/2015,Health Facility,99,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/02/2015,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/03/2015,Health Facility,82,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/03/2015,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/04/2015,Health Facility,84,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/04/2015,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/05/2015,Health Facility,104,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/05/2015,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/06/2015,Health Facility,57,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/06/2015,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/07/2015,Health Facility,21,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/07/2015,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/08/2015,Health Facility,25,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/08/2015,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/09/2015,Health Facility,23,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/09/2015,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/10/2015,Health Facility,10,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/10/2015,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/11/2015,Health Facility,25,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/11/2015,Community Health Worker,0,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
Zambia,Southern,Livingstone,Urban,01/12/2015,Health Facility,64,Simulated data from http://visualizenomalaria.org. Contact jdrummey@path.org for data questions.
